     .8100000D-01    .9500265D+02
     .8200000D-01    .9500397D+02
     .8300000D-01    .9500271D+02
     .8400000D-01    .9499946D+02
     .8500000D-01    .9499469D+02
     .8600000D-01    .9498876D+02
     .8700000D-01    .9498195D+02
     .8800000D-01    .9497448D+02
     .8900000D-01    .9496650D+02
     .9000000D-01    .9495815D+02
     .9100000D-01    .9494952D+02
     .9200000D-01    .9494069D+02
     .9300000D-01    .9493170D+02
     .9400000D-01    .9492260D+02
     .9500000D-01    .9491342D+02
     .9600000D-01    .9490418D+02
     .9700000D-01    .9489490D+02
     .9800000D-01    .9488559D+02
     .9900000D-01    .9487625D+02
     .1000000D+00    .9486690D+02
     .1010000D+00    .9485754D+02
     .1020000D+00    .9484818D+02
     .1030000D+00    .9483881D+02
     .1040000D+00    .9482943D+02
     .1050000D+00    .9482006D+02
     .1060000D+00    .9481068D+02
     .1070000D+00    .9480130D+02
     .1080000D+00    .9479192D+02
     .1090000D+00    .9478255D+02
     .1100000D+00    .9477317D+02
     .1110000D+00    .9476379D+02
     .1120000D+00    .9475442D+02
     .1130000D+00    .9474504D+02
     .1140000D+00    .9473567D+02
     .1150000D+00    .9472630D+02
     .1160000D+00    .9471692D+02
     .1170000D+00    .9470755D+02
     .1180000D+00    .9469818D+02
     .1190000D+00    .9468881D+02
     .1200000D+00    .9467944D+02
     .1210000D+00    .9467008D+02
     .1220000D+00    .9466071D+02
     .1230000D+00    .9465134D+02
     .1240000D+00    .9464198D+02
     .1250000D+00    .9463262D+02
     .1260000D+00    .9462325D+02
     .1270000D+00    .9461389D+02
     .1280000D+00    .9460453D+02
     .1290000D+00    .9459517D+02
     .1300000D+00    .9458581D+02
     .1310000D+00    .9457645D+02
     .1320000D+00    .9456710D+02
     .1330000D+00    .9455774D+02
     .1340000D+00    .9454838D+02
     .1350000D+00    .9453903D+02
     .1360000D+00    .9452968D+02
     .1370000D+00    .9452032D+02
     .1380000D+00    .9451097D+02
     .1390000D+00    .9450162D+02
     .1400000D+00    .9449227D+02
     .1410000D+00    .9448292D+02
     .1420000D+00    .9447358D+02
     .1430000D+00    .9446423D+02
     .1440000D+00    .9445488D+02
     .1450000D+00    .9444554D+02
     .1460000D+00    .9443619D+02
     .1470000D+00    .9442685D+02
     .1480000D+00    .9441751D+02
     .1490000D+00    .9440817D+02
     .1500000D+00    .9439883D+02
     .1510000D+00    .9438949D+02
     .1520000D+00    .9438015D+02
     .1530000D+00    .9437081D+02
     .1540000D+00    .9436148D+02
     .1550000D+00    .9435214D+02
     .1560000D+00    .9434280D+02
     .1570000D+00    .9433347D+02
     .1580000D+00    .9432414D+02
     .1590000D+00    .9431481D+02
     .1600000D+00    .9430548D+02
     .1610000D+00    .9429614D+02
     .1620000D+00    .9428682D+02
     .1630000D+00    .9427749D+02
     .1640000D+00    .9426816D+02
     .1650000D+00    .9425883D+02
     .1660000D+00    .9424951D+02
     .1670000D+00    .9424018D+02
     .1680000D+00    .9423086D+02
     .1690000D+00    .9422154D+02
     .1700000D+00    .9421222D+02
     .1710000D+00    .9420290D+02
     .1720000D+00    .9419358D+02
     .1730000D+00    .9418426D+02
     .1740000D+00    .9417494D+02
     .1750000D+00    .9416562D+02
     .1760000D+00    .9415631D+02
     .1770000D+00    .9414699D+02
     .1780000D+00    .9413768D+02
     .1790000D+00    .9412836D+02
     .1800000D+00    .9411905D+02
     .1810000D+00    .9410974D+02
     .1820000D+00    .9410043D+02
     .1830000D+00    .9409112D+02
     .1840000D+00    .9408181D+02
     .1850000D+00    .9407250D+02
     .1860000D+00    .9406320D+02
     .1870000D+00    .9405389D+02
     .1880000D+00    .9404459D+02
     .1890000D+00    .9403528D+02
     .1900000D+00    .9402598D+02
     .1910000D+00    .9401668D+02
     .1920000D+00    .9400737D+02
     .1930000D+00    .9399807D+02
     .1940000D+00    .9398878D+02
     .1950000D+00    .9397948D+02
     .1960000D+00    .9397018D+02
     .1970000D+00    .9396088D+02
     .1980000D+00    .9395159D+02
     .1990000D+00    .9394229D+02
     .2000000D+00    .9393300D+02
     .2010000D+00    .9392371D+02
     .2020000D+00    .9391441D+02
     .2030000D+00    .9390512D+02
     .2040000D+00    .9389583D+02
     .2050000D+00    .9388654D+02
     .2060000D+00    .9387726D+02
     .2070000D+00    .9386797D+02
     .2080000D+00    .9385868D+02
     .2090000D+00    .9384940D+02
     .2100000D+00    .9384011D+02
     .2110000D+00    .9383083D+02
     .2120000D+00    .9382155D+02
     .2130000D+00    .9381226D+02
     .2140000D+00    .9380298D+02
     .2150000D+00    .9379370D+02
     .2160000D+00    .9378442D+02
     .2170000D+00    .9377515D+02
     .2180000D+00    .9376587D+02
     .2190000D+00    .9375659D+02
     .2200000D+00    .9374732D+02
     .2210000D+00    .9373804D+02
     .2220000D+00    .9372877D+02
     .2230000D+00    .9371950D+02
     .2240000D+00    .9371023D+02
     .2250000D+00    .9370096D+02
     .2260000D+00    .9369169D+02
     .2270000D+00    .9368242D+02
     .2280000D+00    .9367315D+02
     .2290000D+00    .9366388D+02
     .2300000D+00    .9365462D+02
     .2310000D+00    .9364535D+02
     .2320000D+00    .9363609D+02
     .2330000D+00    .9362683D+02
     .2340000D+00    .9361756D+02
     .2350000D+00    .9360830D+02
     .2360000D+00    .9359904D+02
     .2370000D+00    .9358978D+02
     .2380000D+00    .9358052D+02
     .2390000D+00    .9357127D+02
     .2400000D+00    .9356201D+02
     .2410000D+00    .9355275D+02
     .2420000D+00    .9354350D+02
     .2430000D+00    .9353424D+02
     .2440000D+00    .9352499D+02
     .2450000D+00    .9351574D+02
     .2460000D+00    .9350649D+02
     .2470000D+00    .9349724D+02
     .2480000D+00    .9348799D+02
     .2490000D+00    .9347874D+02
     .2500000D+00    .9346949D+02
     .2510000D+00    .9346025D+02
     .2520000D+00    .9345100D+02
     .2530000D+00    .9344176D+02
     .2540000D+00    .9343251D+02
     .2550000D+00    .9342327D+02
     .2560000D+00    .9341403D+02
     .2570000D+00    .9340479D+02
     .2580000D+00    .9339555D+02
     .2590000D+00    .9338631D+02
     .2600000D+00    .9337707D+02
     .2610000D+00    .9336783D+02
     .2620000D+00    .9335860D+02
     .2630000D+00    .9334936D+02
     .2640000D+00    .9334013D+02
     .2650000D+00    .9333089D+02
     .2660000D+00    .9332166D+02
     .2670000D+00    .9331243D+02
     .2680000D+00    .9330320D+02
     .2690000D+00    .9329397D+02
