4.480e-001	1.21949e-001
4.490e-001	1.15350e-001
4.500e-001	1.09121e-001
4.510e-001	1.03240e-001
4.520e-001	9.76870e-002
4.530e-001	9.24435e-002
4.540e-001	8.74914e-002
4.550e-001	8.28140e-002
4.560e-001	7.83955e-002
4.570e-001	7.42212e-002
4.580e-001	7.02770e-002
4.590e-001	6.65499e-002
4.600e-001	6.30274e-002
4.610e-001	5.96981e-002
4.620e-001	5.65508e-002
4.630e-001	5.35754e-002
4.640e-001	5.07621e-002
4.650e-001	4.81018e-002
4.660e-001	4.55858e-002
4.670e-001	4.32062e-002
4.680e-001	4.09551e-002
4.690e-001	3.88256e-002
4.700e-001	3.68107e-002
4.710e-001	3.49041e-002
4.720e-001	3.30997e-002
4.730e-001	3.13920e-002
4.740e-001	2.97755e-002
4.750e-001	2.82452e-002
4.760e-001	2.67964e-002
4.770e-001	2.54245e-002
4.780e-001	2.41253e-002
4.790e-001	2.28950e-002
4.800e-001	2.17296e-002
4.810e-001	2.06256e-002
4.820e-001	1.95797e-002
4.830e-001	1.85888e-002
4.840e-001	1.76497e-002
4.850e-001	1.67599e-002
4.860e-001	1.59164e-002
4.870e-001	1.51170e-002
4.880e-001	1.43591e-002
4.890e-001	1.36406e-002
4.900e-001	1.29593e-002
4.910e-001	1.23133e-002
4.920e-001	1.17006e-002
4.930e-001	1.11195e-002
4.940e-001	1.05682e-002
4.950e-001	1.00453e-002
4.960e-001	9.54920e-003
4.970e-001	9.07846e-003
4.980e-001	8.63175e-003
4.990e-001	8.20781e-003
5.000e-001	7.80544e-003 
